user_id,gender,birth_year,current_age,generation_age,yearly_income,credit_score,credit_score_group,latitude,longitude
893,Male,2002,18,gen Z,34716,850,excellent,43.05,-74.34
44,Male,1934,85,silent generation,38194,680,good,43.48,-124.16
661,Male,1956,64,baby boomer,42831,566,poor,40.68,-75.22
939,Female,1939,80,silent generation,34819,696,good,40.04,-76.3
947,Male,1956,63,baby boomer,34637,710,good,40.64,-73.94
1749,Female,1969,50,gen X,17657,614,fair,42.39,-83.05
385,Male,1941,79,silent generation,30434,740,very good,32.23,-80.86
67,Female,1996,23,gen Z,47639,732,good,47.22,-122.54
1298,Female,1987,32,millennials,25603,729,good,34.01,-118.2
913,Male,1963,56,baby boomer,28476,693,good,28.3,-81.41
1634,Male,1953,66,baby boomer,20577,825,excellent,26.18,-98.11
804,Male,1955,64,baby boomer,30252,812,excellent,36.97,-86.44
1703,Female,1972,47,gen X,49169,747,very good,39.08,-108.55
1741,Male,1927,92,silent generation,24960,707,good,32.21,-110.88
766,Female,1975,44,gen X,30967,685,good,28.23,-82.17
472,Male,1969,50,gen X,46039,672,good,42.34,-88.11
366,Female,1969,50,gen X,39911,625,fair,44.01,-88.55
1205,Male,1997,22,gen Z,56984,680,good,32.32,-95.3
1705,Male,1970,50,gen X,27952,850,excellent,35.95,-85.03
626,Female,1997,22,gen Z,85954,746,very good,26.11,-80.39
1638,Female,1940,79,silent generation,57824,668,fair,44.67,-93.24
1953,Female,1991,29,millennials,43996,842,excellent,43.59,-88.28
1771,Male,1978,41,gen X,51943,794,very good,38.76,-121.28
931,Male,1985,34,millennials,69270,540,poor,35.1,-90.0
1190,Female,1970,49,gen X,44383,707,good,33.0,-80.17
371,Male,1937,82,silent generation,92368,719,good,37.55,-77.46
1404,Female,1967,52,gen X,36472,526,poor,32.3,-95.47
1970,Male,2001,18,gen Z,51873,731,good,42.32,-72.67
1364,Male,1972,47,gen X,3,750,very good,32.93,-97.22
327,Male,1975,44,gen X,36843,772,very good,44.41,-71.97
1337,Male,1993,26,millennials,38634,800,excellent,27.27,-80.35
594,Male,1990,29,millennials,33933,698,good,35.88,-80.07
1704,Male,1992,27,millennials,63760,716,good,39.95,-86.02
1500,Male,1967,53,gen X,52904,680,good,38.44,-121.3
923,Female,2002,18,gen Z,47501,735,good,42.68,-82.73
1788,Female,1960,59,baby boomer,41845,673,good,29.71,-90.59
129,Female,1963,56,baby boomer,44875,510,poor,34.1,-118.05
1756,Male,1989,30,millennials,57969,691,good,35.98,-78.91
197,Male,1987,32,millennials,32128,724,good,37.86,-84.65
219,Male,1973,47,gen X,22505,798,very good,44.01,-84.8
1820,Female,1959,60,baby boomer,38394,693,good,25.77,-80.2
405,Male,1989,30,millennials,34998,627,fair,33.42,-112.2
726,Male,1961,58,baby boomer,44924,717,good,33.79,-118.29
20,Female,1933,86,silent generation,23371,757,very good,32.42,-97.1
216,Female,1959,60,baby boomer,33178,687,good,39.92,-85.36
293,Female,1987,32,millennials,42084,661,fair,35.22,-97.34
1868,Male,1995,24,gen Z,57187,714,good,33.9,-117.61
1996,Female,1973,46,gen X,44768,728,good,29.43,-95.24
1171,Male,1929,90,silent generation,39214,781,very good,21.4,-157.73
1154,Male,1947,73,baby boomer,38809,788,very good,43.01,-88.23
819,Female,1964,55,baby boomer,37495,687,good,40.43,-79.97
1554,Male,1970,49,gen X,51802,696,good,41.68,-72.94
1079,Female,1954,65,baby boomer,103294,831,excellent,40.66,-73.63
681,Female,2001,19,gen Z,43634,654,fair,40.0,-76.84
240,Male,1970,50,gen X,34868,745,very good,36.21,-83.29
751,Female,1958,61,baby boomer,49677,593,fair,33.45,-96.74
773,Male,1952,67,baby boomer,11029,786,very good,34.49,-85.84
1294,Female,1980,39,millennials,59114,730,good,40.69,-74.26
1567,Female,1976,43,gen X,40576,747,very good,42.1,-76.26
132,Female,1942,77,silent generation,31555,696,good,27.48,-82.57
512,Male,1971,48,gen X,72844,718,good,33.73,-112.14
501,Male,1995,24,gen Z,35212,765,very good,30.68,-88.04
178,Female,1972,47,gen X,49045,727,good,39.01,-94.28
1077,Female,1962,57,baby boomer,12044,576,poor,39.12,-123.28
914,Male,1982,38,millennials,46160,763,very good,37.68,-97.34
1840,Female,1974,46,gen X,44249,706,good,45.49,-122.8
550,Male,1944,76,silent generation,30248,763,very good,47.54,-122.58
1869,Male,1991,28,millennials,34487,702,good,34.78,-86.95
977,Female,1936,83,silent generation,22873,710,good,32.59,-96.68
933,Male,1969,50,gen X,43290,690,good,36.36,-96.03
938,Female,1991,28,millennials,50934,720,good,38.97,-94.95
622,Male,1996,23,gen Z,87437,738,good,38.85,-77.29
796,Female,1994,25,millennials,43178,746,very good,39.42,-76.29
621,Male,1968,51,gen X,27372,612,fair,29.19,-81.05
1038,Female,1986,33,millennials,36755,810,excellent,39.6,-82.93
1687,Female,1949,70,baby boomer,40189,621,fair,35.11,-106.62
1890,Male,1991,29,millennials,32024,754,very good,41.18,-77.31
544,Female,1985,34,millennials,59999,676,good,40.86,-73.63
810,Female,1942,77,silent generation,22540,705,good,37.68,-85.22
58,Female,1981,38,millennials,52512,706,good,38.81,-90.96
1986,Female,1975,44,gen X,48430,716,good,37.68,-122.43
1084,Male,1984,36,millennials,64262,775,very good,47.26,-122.45
1349,Female,1971,48,gen X,28267,799,very good,29.76,-95.38
1825,Female,1949,70,baby boomer,45754,718,good,39.69,-104.81
98,Female,1939,80,silent generation,16646,590,fair,40.14,-87.61
615,Female,1984,35,millennials,44766,713,good,29.43,-95.24
1488,Female,1985,34,millennials,41091,695,good,41.65,-81.43
211,Male,1976,43,gen X,28983,755,very good,34.61,-114.3
1443,Male,1972,47,gen X,35016,732,good,21.44,-158.18
801,Female,1938,82,silent generation,23175,723,good,32.73,-101.95
655,Female,1970,49,gen X,30340,552,poor,41.44,-82.18
669,Female,1981,38,millennials,41141,683,good,44.69,-73.45
1726,Female,1952,67,baby boomer,23533,687,good,27.75,-82.64
444,Female,1995,24,gen Z,26382,748,very good,40.84,-73.87
418,Male,1990,29,millennials,51891,693,good,33.56,-112.57
242,Male,1978,41,gen X,43560,850,excellent,42.19,-73.35
168,Female,1968,51,gen X,31713,646,fair,30.27,-87.7
960,Male,1990,29,millennials,53376,750,very good,33.83,-117.85
1911,Female,1961,58,baby boomer,33793,768,very good,37.08,-94.5
259,Female,1948,71,baby boomer,38009,689,good,28.78,-81.27
300,Male,1979,40,gen X,75711,750,very good,41.36,-73.2
1967,Male,1964,55,baby boomer,61793,767,very good,33.64,-117.67
434,Female,1988,31,millennials,53395,785,very good,42.02,-93.62
1076,Female,1958,61,baby boomer,37342,779,very good,35.05,-78.87
723,Female,1960,59,baby boomer,35397,828,excellent,29.76,-95.38
1398,Male,1967,52,gen X,70862,745,very good,40.85,-74.4
1464,Female,1957,63,baby boomer,49569,682,good,42.8,-73.92
1505,Male,1990,29,millennials,37677,685,good,38.04,-97.34
1130,Female,1970,50,gen X,44355,680,good,47.3,-122.31
62,Female,1941,78,silent generation,22290,716,good,41.13,-124.04
1623,Female,1987,32,millennials,35227,746,very good,39.11,-84.46
1416,Female,1946,73,baby boomer,48750,709,good,43.03,-76.3
1998,Male,1954,65,baby boomer,645,688,good,37.56,-122.37
1299,Female,1979,40,gen X,37299,723,good,39.29,-85.76
303,Male,1926,94,silent generation,60080,690,good,40.48,-104.9
1138,Female,1968,51,gen X,41886,768,very good,33.68,-86.39
1750,Female,1973,47,gen X,70711,741,very good,41.8,-87.87
1117,Female,1970,49,gen X,27691,687,good,41.36,-97.97
1322,Female,1984,35,millennials,45508,636,fair,39.67,-75.75
878,Male,1974,45,gen X,40093,615,fair,40.03,-76.49
609,Male,1961,59,baby boomer,37536,717,good,32.91,-96.62
761,Female,2001,18,gen Z,56222,726,good,21.45,-158.01
1313,Male,1985,35,millennials,30172,653,fair,40.61,-79.83
1558,Female,1973,47,gen X,51330,597,fair,40.64,-73.94
399,Female,1982,37,millennials,64252,802,excellent,42.35,-71.85
325,Male,1974,45,gen X,39942,709,good,35.22,-92.38
689,Female,1954,65,baby boomer,39077,709,good,40.76,-74.23
1763,Male,1970,49,gen X,38039,717,good,44.96,-93.26
717,Female,1996,23,gen Z,53675,659,fair,28.04,-81.96
884,Male,1945,75,silent generation,42812,631,fair,42.97,-85.77
1701,Male,1963,56,baby boomer,23231,726,good,33.94,-118.24
117,Male,2000,20,gen Z,30229,595,fair,36.24,-90.04
126,Male,1956,63,baby boomer,26600,799,very good,34.72,-92.35
1051,Female,1987,32,millennials,49800,694,good,41.7,-71.42
462,Female,1956,63,baby boomer,50696,767,very good,40.62,-75.36
1454,Male,1990,30,millennials,35813,748,very good,33.79,-117.99
467,Male,1981,38,millennials,44831,705,good,35.06,-85.25
1802,Female,1980,39,millennials,59313,802,excellent,40.34,-74.44
1563,Female,1970,49,gen X,22583,683,good,33.96,-118.27
1235,Male,2002,18,gen Z,62316,813,excellent,33.6,-117.66
587,Male,1999,20,gen Z,25350,643,fair,40.64,-73.94
709,Female,1993,26,millennials,42931,742,very good,42.92,-88.84
1036,Male,2000,19,gen Z,50602,722,good,40.1,-74.93
372,Male,1988,32,millennials,24668,756,very good,41.66,-83.58
929,Female,1956,63,baby boomer,56102,850,excellent,40.15,-75.22
253,Male,1959,61,baby boomer,44257,664,fair,38.35,-81.63
1549,Male,1952,68,baby boomer,63355,747,very good,29.76,-95.38
529,Male,1964,55,baby boomer,45767,721,good,42.89,-70.87
1306,Female,1973,46,gen X,33137,706,good,33.82,-117.91
1798,Male,1940,79,silent generation,37898,517,poor,40.69,-89.43
389,Male,1992,27,millennials,53082,689,good,44.53,-73.15
1829,Male,1995,25,gen Z,44204,710,good,33.34,-84.1
1392,Male,1995,24,gen Z,53061,743,very good,33.62,-112.05
1949,Female,1991,28,millennials,44444,706,good,32.46,-86.44
1881,Male,1952,67,baby boomer,56542,733,good,42.05,-83.38
1706,Female,1995,24,gen Z,26839,805,excellent,34.83,-89.17
848,Male,1968,51,gen X,68362,711,good,38.86,-76.6
1044,Male,1989,30,millennials,45649,693,good,36.44,-82.34
1112,Female,1985,34,millennials,29897,760,very good,31.09,-97.71
802,Female,1984,35,millennials,59872,752,very good,38.74,-121.25
859,Male,1968,51,gen X,32531,631,fair,36.15,-85.5
441,Female,1978,41,gen X,46108,635,fair,33.65,-84.86
879,Male,1966,54,gen X,22714,702,good,25.92,-97.48
1437,Female,1942,77,silent generation,44807,751,very good,47.43,-122.92
1413,Female,1980,39,millennials,31170,685,good,39.03,-87.05
1710,Female,1986,33,millennials,40029,787,very good,43.54,-89.46
1037,Male,1981,38,millennials,50957,653,fair,29.67,-82.33
966,Female,1993,26,millennials,23987,630,fair,26.35,-98.11
107,Male,1970,50,gen X,26758,734,good,34.29,-94.33
1247,Female,1950,69,baby boomer,44152,700,good,35.54,-118.91
700,Female,1998,21,gen Z,186534,590,fair,40.71,-73.99
1363,Male,2002,18,gen Z,49185,690,good,42.72,-78.83
10,Male,1990,30,millennials,58865,727,good,25.77,-80.2
1725,Female,1970,49,gen X,42652,729,good,37.55,-77.46
1145,Female,1977,43,gen X,75080,747,very good,44.26,-88.39
864,Female,1963,56,baby boomer,39146,766,very good,43.43,-116.32
1357,Female,1944,75,silent generation,11410,812,excellent,47.2,-122.4
1344,Male,1958,61,baby boomer,46843,736,good,42.58,-83.03
1252,Female,1996,23,gen Z,52815,658,fair,33.86,-118.33
935,Female,2002,18,gen Z,32014,728,good,31.5,-82.85
1748,Female,1975,44,gen X,54659,628,fair,31.21,-81.37
1123,Male,1975,44,gen X,27896,710,good,34.8,-79.54
546,Male,1969,51,gen X,51196,681,good,41.68,-71.66
430,Female,1967,52,gen X,53350,685,good,41.42,-87.35
61,Female,1976,44,gen X,93406,801,excellent,41.05,-73.74
1621,Male,1953,66,baby boomer,74059,744,very good,32.96,-117.12
413,Male,1998,21,gen Z,51028,660,fair,33.86,-84.68
269,Female,1998,21,gen Z,38739,689,good,39.65,-82.74
37,Female,1978,41,gen X,34690,683,good,43.31,-76.57
1793,Male,1982,37,millennials,29297,825,excellent,34.77,-89.44
1846,Male,1937,82,silent generation,33356,566,poor,36.74,-91.86
116,Male,1988,31,millennials,67230,685,good,42.95,-77.59
752,Female,1954,65,baby boomer,64829,664,fair,40.82,-72.98
1185,Female,1990,29,millennials,67473,780,very good,33.95,-84.54
683,Male,1959,61,baby boomer,51039,704,good,40.79,-77.85
903,Male,1994,25,millennials,59599,717,good,41.38,-72.85
559,Male,1963,56,baby boomer,35468,490,poor,35.97,-97.02
1338,Male,1986,33,millennials,47023,765,very good,42.58,-87.85
75,Female,1939,80,silent generation,22326,564,poor,29.76,-95.38
861,Female,1997,22,gen Z,41080,793,very good,41.99,-89.2
100,Male,1963,56,baby boomer,48944,813,excellent,35.98,-79.99
1140,Male,1975,44,gen X,55351,703,good,38.96,-95.25
531,Male,2001,18,gen Z,29497,722,good,37.18,-113.6
279,Female,1995,25,gen Z,69572,753,very good,27.95,-82.48
362,Male,1983,37,millennials,48710,792,very good,36.07,-115.21
1458,Male,1987,32,millennials,35755,708,good,30.06,-89.93
976,Female,1952,67,baby boomer,62669,760,very good,41.09,-73.42
71,Male,1980,39,millennials,32801,701,good,43.44,-93.21
375,Female,1970,50,gen X,37617,695,good,35.7,-81.21
403,Male,1986,33,millennials,36496,759,very good,32.15,-94.79
983,Male,1942,77,silent generation,47993,827,excellent,43.45,-76.5
435,Female,1948,71,baby boomer,23350,679,good,37.06,-113.57
542,Female,1967,52,gen X,29496,704,good,35.46,-97.51
1090,Female,1960,59,baby boomer,42825,850,excellent,40.68,-75.22
60,Female,1972,47,gen X,34057,655,fair,43.23,-77.06
287,Female,1977,42,gen X,43181,710,good,29.31,-95.01
1857,Male,1987,32,millennials,97248,775,very good,40.77,-74.39
1291,Male,1976,43,gen X,34869,699,good,38.21,-91.16
408,Female,1961,58,baby boomer,31343,741,very good,45.4,-91.84
173,Female,1956,63,baby boomer,30399,668,fair,32.45,-99.73
1787,Female,1967,52,gen X,58278,689,good,38.04,-84.45
1800,Male,1958,62,baby boomer,9445,641,fair,37.48,-86.29
438,Female,1987,32,millennials,34034,633,fair,40.72,-74.17
1988,Male,1960,59,baby boomer,109440,737,good,25.77,-80.2
1143,Female,2000,20,gen Z,62365,606,fair,40.55,-74.28
1250,Female,1935,85,silent generation,38499,746,very good,40.01,-78.36
1767,Female,1998,21,gen Z,47622,709,good,39.7,-86.38
1072,Female,1972,48,gen X,40017,648,fair,38.71,-92.08
1841,Female,1991,28,millennials,40381,730,good,29.98,-81.67
1202,Female,1956,63,baby boomer,4,691,good,41.83,-87.68
235,Female,1987,32,millennials,48676,721,good,40.71,-73.99
1766,Male,1957,62,baby boomer,20377,789,very good,43.06,-87.96
1702,Female,1967,53,gen X,40470,691,good,33.99,-117.53
1142,Male,1967,52,gen X,79272,716,good,42.15,-71.13
1653,Male,1978,42,gen X,59663,681,good,41.85,-72.65
1982,Male,1990,30,millennials,69412,699,good,40.13,-75.06
1423,Female,1996,23,gen Z,22844,689,good,28.8,-81.88
48,Male,1950,69,baby boomer,16542,733,good,35.11,-106.62
1582,Female,1996,23,gen Z,59479,688,good,36.46,-121.82
656,Female,1958,61,baby boomer,52633,704,good,35.06,-85.09
500,Female,1998,21,gen Z,31167,749,very good,36.5,-80.61
1862,Female,1994,25,millennials,37864,686,good,41.57,-93.61
1850,Female,2001,18,gen Z,32998,736,good,31.94,-94.85
1808,Female,1988,31,millennials,35331,697,good,32.02,-102.1
277,Male,1974,46,gen X,31739,799,very good,33.77,-89.81
1716,Female,2001,18,gen Z,25654,746,very good,32.21,-98.67
516,Male,1984,35,millennials,34542,697,good,32.61,-117.03
620,Male,1993,26,millennials,33437,588,fair,37.8,-89.03
159,Male,1966,53,gen X,28134,707,good,32.79,-96.76
478,Male,1965,54,gen X,72807,803,excellent,34.05,-84.07
772,Female,1957,62,baby boomer,46075,741,very good,45.47,-122.37
1537,Female,1984,35,millennials,36213,637,fair,47.69,-117.19
1429,Female,1957,62,baby boomer,33556,799,very good,39.76,-104.87
1228,Male,1965,54,gen X,47482,726,good,30.26,-97.74
991,Male,1967,52,gen X,36927,554,poor,41.37,-82.1
1249,Female,2002,18,gen Z,40131,721,good,30.84,-83.27
1242,Female,1967,52,gen X,30509,641,fair,41.83,-87.68
1759,Female,1932,87,silent generation,33279,778,very good,33.27,-117.28
1058,Male,1958,61,baby boomer,35196,684,good,36.18,-87.34
1730,Female,1967,52,gen X,44128,739,good,40.71,-74.06
1632,Female,1999,20,gen Z,45292,660,fair,46.87,-96.81
1224,Male,1977,42,gen X,53464,751,very good,38.99,-76.93
1940,Female,1979,40,gen X,26865,826,excellent,40.74,-73.85
1132,Female,2002,18,gen Z,41579,694,good,28.4,-80.6
895,Female,1973,46,gen X,31632,832,excellent,34.23,-116.86
1556,Female,1989,30,millennials,48277,740,very good,46.8,-100.76
1025,Male,2000,19,gen Z,33426,664,fair,34.05,-79.75
1972,Female,1946,73,baby boomer,13089,772,very good,41.47,-81.67
86,Male,1995,24,gen Z,23212,799,very good,33.0,-81.3
344,Male,2002,18,gen Z,49084,577,poor,34.22,-118.59
1189,Female,1956,63,baby boomer,31582,693,good,42.66,-73.79
921,Male,1945,74,silent generation,54013,779,very good,42.98,-77.67
393,Male,1978,41,gen X,32387,765,very good,33.44,-94.07
1254,Female,1959,61,baby boomer,34619,747,very good,40.12,-88.64
212,Male,1968,52,gen X,28137,797,very good,32.79,-96.76
1262,Female,1963,56,baby boomer,27981,717,good,41.01,-121.47
122,Female,1954,65,baby boomer,39221,786,very good,29.69,-91.3
1118,Female,1994,25,millennials,83104,714,good,34.06,-118.35
974,Male,1960,59,baby boomer,48867,644,fair,34.73,-82.25
1274,Female,1970,49,gen X,49464,705,good,41.95,-71.7
1453,Female,1982,37,millennials,36122,641,fair,33.73,-87.28
337,Male,1999,20,gen Z,46284,850,excellent,41.69,-71.51
1023,Female,1970,49,gen X,48688,679,good,35.25,-81.17
1903,Female,1969,50,gen X,71427,709,good,47.68,-122.38
604,Male,1959,60,baby boomer,70840,736,good,39.84,-75.71
1637,Female,1988,32,millennials,54804,687,good,34.99,-80.86
1470,Male,1931,88,silent generation,22371,700,good,30.79,-98.43
1856,Male,1968,51,gen X,37467,784,very good,34.93,-78.72
907,Male,1987,32,millennials,62492,686,good,44.94,-93.1
1923,Male,1977,42,gen X,35119,850,excellent,37.02,-93.47
674,Female,1957,63,baby boomer,28147,756,very good,32.73,-117.08
1665,Male,2001,19,gen Z,64585,665,fair,33.94,-84.2
548,Male,1986,33,millennials,29996,809,excellent,38.02,-121.3
209,Female,1959,61,baby boomer,29206,716,good,31.65,-106.15
730,Male,1968,51,gen X,84944,713,good,38.9,-94.68
670,Female,1998,21,gen Z,24006,801,excellent,42.31,-83.21
627,Male,1969,50,gen X,45674,717,good,41.83,-73.12
924,Female,1972,48,gen X,40392,645,fair,40.06,-85.84
894,Female,1978,41,gen X,40334,597,fair,43.3,-71.33
1633,Male,1984,36,millennials,42927,687,good,33.38,-111.87
1593,Male,1995,24,gen Z,37122,753,very good,39.77,-84.19
720,Female,1983,36,millennials,19800,682,good,42.38,-83.1
264,Male,1970,49,gen X,44303,696,good,40.23,-77.02
827,Female,1958,61,baby boomer,30984,616,fair,43.1,-75.23
414,Female,1975,45,gen X,112875,709,good,40.79,-74.47
1439,Female,1991,28,millennials,29371,715,good,36.19,-82.95
843,Male,1984,35,millennials,28325,822,excellent,41.84,-87.75
1008,Female,1968,52,gen X,45462,657,fair,41.83,-87.68
1834,Female,1987,32,millennials,35565,681,good,33.57,-101.87
1126,Male,2002,18,gen Z,41940,710,good,35.4,-80.59
881,Female,1958,61,baby boomer,58433,696,good,39.85,-75.18
679,Male,1962,57,baby boomer,34272,765,very good,41.27,-80.13
1333,Male,2001,18,gen Z,71312,741,very good,27.75,-82.64
398,Female,1970,49,gen X,37401,737,good,38.51,-121.49
151,Female,2002,18,gen Z,56921,823,excellent,26.23,-80.13
106,Male,1967,52,gen X,29957,624,fair,39.77,-86.14
1784,Male,1969,51,gen X,44206,690,good,38.96,-90.18
1924,Male,1973,47,gen X,38190,652,fair,29.97,-92.12
671,Female,1982,37,millennials,34032,769,very good,35.93,-89.92
1472,Male,1976,43,gen X,36189,694,good,35.05,-78.87
855,Male,1969,51,gen X,22557,699,good,32.32,-90.2
981,Male,1975,44,gen X,56163,671,good,34.23,-119.07
1030,Male,1975,44,gen X,44963,705,good,45.63,-122.52
384,Male,1999,20,gen Z,39144,702,good,42.58,-83.03
80,Female,1937,82,silent generation,21815,498,poor,41.01,-84.47
1331,Female,1971,49,gen X,49026,718,good,47.11,-122.76
205,Male,1982,38,millennials,39882,809,excellent,47.65,-111.38
1048,Female,1960,59,baby boomer,53878,779,very good,29.79,-95.82
1801,Female,2001,18,gen Z,31644,480,poor,33.29,-117.3
1490,Female,1989,30,millennials,41839,761,very good,39.86,-104.86
818,Female,1965,54,gen X,31240,770,very good,27.98,-80.66
1463,Female,1940,80,silent generation,9766,732,good,42.15,-74.53
1835,Female,1994,25,millennials,33682,793,very good,40.86,-76.78
952,Male,1990,29,millennials,126775,685,good,42.31,-71.16
616,Female,1974,45,gen X,34817,586,fair,32.19,-88.05
638,Female,1955,65,baby boomer,16889,679,good,41.54,-96.13
1366,Female,1994,25,millennials,40000,767,very good,30.33,-81.65
443,Male,1988,31,millennials,41986,697,good,43.15,-72.36
336,Male,1996,23,gen Z,44128,760,very good,40.71,-74.06
611,Male,1996,23,gen Z,58721,758,very good,42.26,-88.0
973,Male,1964,55,baby boomer,25051,734,good,34.51,-89.94
632,Female,1999,20,gen Z,29040,703,good,40.12,-102.72
1918,Male,1974,45,gen X,42379,550,poor,32.59,-85.48
1827,Male,1960,59,baby boomer,46341,686,good,33.25,-116.98
70,Male,2000,20,gen Z,63292,635,fair,40.26,-76.71
672,Male,1983,37,millennials,23967,722,good,35.81,-83.25
1461,Female,1978,41,gen X,48038,704,good,41.24,-81.82
510,Male,1992,27,millennials,45973,777,very good,37.72,-122.44
256,Male,1945,75,silent generation,22850,714,good,35.82,-78.31
1410,Female,1998,22,gen Z,42856,571,poor,39.3,-76.44
574,Male,1997,22,gen Z,35635,713,good,38.38,-84.29
1837,Female,1953,66,baby boomer,24947,766,very good,33.97,-118.24
1974,Female,1945,74,silent generation,31792,647,fair,39.99,-111.81
30,Female,1996,23,gen Z,38983,577,poor,31.96,-94.05
1270,Female,1988,31,millennials,73117,685,good,40.21,-75.27
1815,Female,1960,59,baby boomer,61991,758,very good,41.82,-71.41
805,Female,2000,19,gen Z,32192,686,good,42.38,-83.1
464,Male,1983,36,millennials,67444,850,excellent,28.5,-81.37
1042,Female,1997,22,gen Z,45846,766,very good,43.73,-70.55
1579,Female,1938,81,silent generation,28594,728,good,27.95,-82.48
830,Female,1990,29,millennials,67166,688,good,29.99,-95.26
465,Male,1972,47,gen X,41965,724,good,34.42,-84.11
1954,Female,1973,47,gen X,48406,683,good,33.94,-117.95
959,Female,1984,35,millennials,102369,738,good,40.22,-74.93
1049,Female,1953,66,baby boomer,36481,850,excellent,25.77,-80.2
1925,Male,1994,25,millennials,60910,679,good,45.11,-93.39
1088,Female,1970,49,gen X,34982,765,very good,32.78,-79.99
14,Female,1940,79,silent generation,32232,652,fair,21.39,-158.01
162,Male,1983,37,millennials,66111,771,very good,42.56,-83.38
1692,Female,1938,81,silent generation,162709,542,poor,41.03,-73.86
380,Male,1974,46,gen X,37857,800,excellent,41.57,-93.61
141,Male,1949,70,baby boomer,23082,638,fair,31.02,-96.48
1348,Male,1936,83,silent generation,2,667,fair,40.64,-73.94
1256,Male,1982,37,millennials,56248,728,good,41.2,-73.13
1690,Female,2001,18,gen Z,32281,630,fair,32.93,-94.7
169,Male,1934,85,silent generation,30451,686,good,33.94,-80.39
1955,Female,1934,85,silent generation,28134,674,good,35.54,-82.84
1807,Female,1972,47,gen X,52065,828,excellent,40.84,-73.87
102,Female,1987,32,millennials,33212,649,fair,33.76,-117.97
257,Male,1967,52,gen X,31070,708,good,34.2,-118.39
911,Male,2001,18,gen Z,29562,757,very good,37.33,-88.07
987,Male,1967,52,gen X,61532,683,good,39.14,-77.21
101,Female,2002,18,gen Z,30778,681,good,32.88,-105.95
1141,Male,1953,66,baby boomer,27266,777,very good,36.48,-80.61
1682,Male,1962,57,baby boomer,48750,716,good,47.91,-97.07
481,Male,2002,18,gen Z,82972,653,fair,42.41,-71.16
978,Female,1998,21,gen Z,56280,760,very good,30.06,-89.93
1550,Male,2001,18,gen Z,50086,776,very good,47.85,-122.28
1162,Female,1997,22,gen Z,38892,705,good,35.46,-97.51
172,Female,1972,47,gen X,45164,730,good,39.85,-88.93
892,Female,1981,38,millennials,51391,656,fair,40.43,-75.34
315,Male,1966,54,gen X,42379,692,good,40.78,-81.52
1739,Male,1970,49,gen X,33995,531,poor,42.01,-95.34
836,Male,2002,18,gen Z,32165,689,good,34.09,-117.96
39,Female,1965,54,gen X,61740,583,fair,41.29,-72.36
155,Female,1933,86,silent generation,9678,688,good,31.31,-89.3
1305,Female,1974,46,gen X,38971,784,very good,35.33,-89.88
1504,Male,1934,85,silent generation,12826,734,good,33.57,-101.87
1105,Male,1942,77,silent generation,22104,670,good,26.21,-98.31
1761,Female,1996,23,gen Z,56168,703,good,38.65,-121.25
215,Male,2002,18,gen Z,45313,716,good,35.57,-82.54
948,Female,1966,53,gen X,37119,718,good,26.74,-80.12
862,Female,1995,25,gen Z,42883,807,excellent,32.42,-96.67
1514,Female,1966,53,gen X,36925,721,good,41.37,-82.1
1698,Male,1987,32,millennials,67976,747,very good,40.87,-73.32
1316,Female,1993,27,millennials,33266,693,good,40.6,-80.65
1831,Female,1994,25,millennials,39520,595,fair,30.33,-81.65
889,Male,1992,27,millennials,52550,710,good,39.61,-86.11
526,Female,1968,51,gen X,64481,627,fair,25.77,-80.2
231,Female,1964,55,baby boomer,36270,769,very good,35.05,-78.87
910,Male,1989,31,millennials,76820,819,excellent,37.38,-121.9
876,Male,1954,65,baby boomer,49817,600,fair,37.68,-97.34
1509,Female,1952,67,baby boomer,47087,820,excellent,39.38,-76.55
1422,Female,1953,66,baby boomer,36052,767,very good,35.51,-78.73
1400,Male,1990,29,millennials,25434,698,good,32.41,-87.03
492,Male,1978,41,gen X,38450,850,excellent,34.95,-82.12
1516,Male,1981,38,millennials,68827,755,very good,37.44,-121.87
1649,Male,1956,64,baby boomer,399,729,good,29.79,-95.82
1573,Male,1949,71,baby boomer,17775,746,very good,29.18,-82.13
583,Male,1955,64,baby boomer,28954,636,fair,41.76,-88.29
1811,Male,1936,83,silent generation,82009,764,very good,37.34,-122.11
1054,Male,1970,50,gen X,46077,639,fair,45.47,-122.37
1678,Male,1983,36,millennials,58225,685,good,41.7,-72.67
333,Female,2000,20,gen Z,47504,706,good,39.45,-74.72
1412,Female,1961,58,baby boomer,54166,707,good,36.97,-86.44
177,Female,1965,54,gen X,58248,728,good,35.1,-90.0
390,Male,1989,30,millennials,92046,681,good,26.14,-80.13
1577,Male,1966,53,gen X,40745,718,good,27.33,-82.54
1609,Female,1948,71,baby boomer,87659,779,very good,38.78,-77.27
1762,Male,1990,29,millennials,63583,635,fair,38.55,-121.49
917,Male,1962,58,baby boomer,40900,678,good,34.07,-118.14
1717,Female,1952,67,baby boomer,43070,726,good,43.06,-78.27
1355,Male,1966,54,gen X,23863,536,poor,32.35,-86.28
1668,Male,1927,92,silent generation,56099,751,very good,42.91,-71.12
1293,Female,1988,32,millennials,49374,706,good,29.45,-95.06
1597,Male,1999,20,gen Z,71750,697,good,40.71,-80.1
202,Female,1999,20,gen Z,65082,850,excellent,39.33,-84.4
493,Male,2002,18,gen Z,29047,786,very good,32.76,-96.59
