user_id,client_id,total_amount,generation_age,gender,latitude,longitude,credit_score,credit_score_group
1340,1340,2039753,gen X,Male,29.76,-95.38,691,good
1103,1103,507002,gen X,Female,47.09,-116.46,746,very good
1214,1214,568438,gen X,Male,42.06,-71.24,711,good
90,90,535587,baby boomer,Male,28.37,-80.75,644,fair
1219,1219,679305,millennials,Female,38.68,-76.17,688,good
441,441,347103,gen X,Female,33.65,-84.86,635,fair
1446,1446,202575,millennials,Male,34.02,-94.73,689,good
1672,1672,79210,millennials,Male,41.45,-81.92,792,very good
596,596,142320,millennials,Male,40.64,-73.94,721,good
1218,,,gen Z,Male,33.92,-118.2,754,very good
1038,,,millennials,Female,39.6,-82.93,810,excellent
1828,,,gen X,Male,41.83,-87.68,711,good
1990,,,gen Z,Female,38.77,-76.06,726,good
1113,,,gen Z,Female,41.76,-88.29,738,good
389,,,millennials,Male,44.53,-73.15,689,good
1316,,,millennials,Female,40.6,-80.65,693,good
294,,,millennials,Male,33.83,-83.89,607,fair
702,702,823630,gen X,Female,40.84,-73.4,721,good
1917,1917,779389,gen X,Male,40.92,-72.92,680,good
1428,1428,112151,millennials,Female,37.67,-92.66,508,poor
1225,1225,607764,gen X,Male,37.97,-122.5,850,excellent
368,368,561598,silent generation,Male,28.5,-81.37,726,good
449,449,338991,baby boomer,Female,40.56,-79.75,729,good
688,688,442238,gen X,Male,41.31,-111.96,760,very good
301,301,368883,gen X,Male,34.24,-84.49,679,good
1942,1942,53145,silent generation,Female,40.71,-73.99,673,good
1789,1789,439193,gen X,Female,38.22,-86.86,684,good
1334,1334,222916,millennials,Female,43.0,-78.87,718,good
546,546,419816,gen X,Male,41.68,-71.66,681,good
496,496,240855,gen X,Male,32.76,-96.59,730,good
350,350,623464,baby boomer,Female,39.14,-76.77,737,good
1660,1660,195828,gen X,Female,36.73,-102.51,723,good
1029,1029,309697,baby boomer,Male,27.9,-81.97,676,good
1125,1125,189423,millennials,Male,30.51,-97.67,689,good
1524,,,millennials,Male,42.19,-88.08,732,good
1468,,,baby boomer,Male,37.1,-121.6,626,fair
312,,,gen Z,Female,39.69,-76.06,767,very good
806,,,gen Z,Female,40.11,-83.13,686,good
108,,,gen X,Female,31.44,-93.45,768,very good
1454,,,millennials,Male,33.79,-117.99,748,very good
1436,,,gen Z,Female,41.52,-87.42,500,poor
796,,,millennials,Female,39.42,-76.29,746,very good
950,,,gen Z,Female,28.5,-81.37,629,fair
537,,,gen Z,Female,38.01,-121.38,703,good
1600,1600,559130,baby boomer,Female,47.67,-122.18,747,very good
676,676,619328,millennials,Male,33.09,-96.88,775,very good
1169,1169,1297265,gen X,Female,30.54,-97.64,726,good
177,177,745305,gen X,Female,35.1,-90.0,728,good
1725,1725,505701,gen X,Female,37.55,-77.46,729,good
1510,1510,148914,millennials,Male,33.9,-118.0,764,very good
282,282,192392,gen X,Male,29.45,-98.5,702,good
218,218,288018,baby boomer,Female,40.76,-74.03,810,excellent
952,952,800446,millennials,Male,42.31,-71.16,685,good
878,,,gen X,Male,40.03,-76.49,615,fair
358,,,millennials,Female,34.17,-82.37,605,fair
189,,,gen X,Male,30.44,-97.62,730,good
741,,,silent generation,Male,42.35,-71.06,826,excellent
1566,,,gen X,Male,38.69,-121.31,718,good
937,,,gen X,Female,41.01,-73.84,603,fair
1396,,,gen Z,Male,39.21,-76.72,732,good
101,,,gen Z,Female,32.88,-105.95,681,good
1032,,,baby boomer,Female,36.81,-119.71,673,good
1255,,,gen Z,Male,35.37,-85.38,681,good
1099,,,gen Z,Male,46.86,-96.75,763,very good
111,,,millennials,Female,33.79,-82.47,738,good
1761,,,gen Z,Female,38.65,-121.25,703,good
339,,,gen Z,Female,32.61,-90.03,843,excellent
1918,1918,349350,gen X,Male,32.59,-85.48,550,poor
851,851,287889,silent generation,Female,38.21,-85.23,757,very good
563,563,810839,baby boomer,Male,39.87,-75.92,737,good
133,133,450279,millennials,Female,33.95,-84.54,698,good
1717,1717,1006434,baby boomer,Female,43.06,-78.27,726,good
913,913,153674,baby boomer,Male,28.3,-81.41,693,good
747,747,254834,baby boomer,Male,39.33,-82.23,687,good
1551,1551,970757,gen X,Male,40.15,-89.36,687,good
219,219,134692,gen X,Male,44.01,-84.8,798,very good
1086,1086,384152,baby boomer,Female,42.02,-71.21,698,good
575,575,363637,silent generation,Male,40.15,-74.85,813,excellent
1702,1702,279579,gen X,Female,33.99,-117.53,691,good
1750,1750,729852,gen X,Female,41.8,-87.87,741,very good
638,638,383390,baby boomer,Female,41.54,-96.13,679,good
643,643,315802,millennials,Female,40.69,-73.75,697,good
1421,1421,182689,millennials,Male,35.11,-77.07,740,very good
1954,1954,767299,gen X,Female,33.94,-117.95,683,good
963,963,125021,gen Z,Female,42.63,-71.32,687,good
341,,,gen X,Male,40.87,-73.4,734,good
1865,,,gen Z,Male,40.04,-75.42,782,very good
1900,,,baby boomer,Female,43.06,-87.96,688,good
336,,,gen Z,Male,40.71,-74.06,760,very good
10,,,millennials,Male,25.77,-80.2,727,good
1322,,,millennials,Female,39.67,-75.75,636,fair
1112,,,millennials,Female,31.09,-97.71,760,very good
1363,,,gen Z,Male,42.72,-78.83,690,good
1768,,,millennials,Female,40.43,-75.34,573,poor
1328,,,millennials,Female,40.16,-83.06,600,fair
186,,,baby boomer,Female,36.1,-115.02,705,good
1522,,,silent generation,Female,40.94,-74.24,593,fair
815,,,gen Z,Male,33.61,-112.46,756,very good
1440,,,millennials,Male,41.42,-78.55,630,fair
1419,,,gen X,Female,33.74,-84.37,647,fair
1442,1442,617122,gen X,Male,43.01,-114.7,624,fair
152,152,819810,millennials,Female,33.72,-84.32,773,very good
1307,1307,795716,gen X,Female,37.89,-122.03,646,fair
335,335,624774,gen X,Female,26.74,-80.12,688,good
1330,1330,830812,baby boomer,Female,34.4,-119.72,575,poor
1671,1671,289088,gen X,Male,27.95,-82.48,604,fair
526,526,618604,gen X,Female,25.77,-80.2,627,fair
1027,1027,562201,gen X,Male,38.88,-94.81,693,good
213,213,614170,millennials,Female,32.91,-96.62,629,fair
349,349,223450,gen X,Female,40.84,-81.63,685,good
1116,1116,1040575,silent generation,Female,40.32,-75.32,755,very good
1530,1530,61459,baby boomer,Female,32.93,-97.22,732,good
793,793,275865,baby boomer,Female,26.14,-80.13,703,good
992,992,544752,gen X,Male,37.37,-77.5,700,good
207,207,216075,baby boomer,Female,36.58,-79.4,745,very good
198,198,302853,gen X,Female,27.95,-82.48,702,good
68,68,690304,gen X,Male,41.55,-90.6,704,good
1360,1360,160541,gen X,Male,30.75,-86.57,672,good
743,743,275129,gen X,Female,35.64,-78.0,682,good
1979,1979,323276,millennials,Female,26.37,-80.1,738,good
1656,1656,87861,millennials,Female,45.87,-95.37,706,good
1592,,,gen Z,Male,37.5,-122.3,708,good
1349,,,gen X,Female,29.76,-95.38,799,very good
1658,,,millennials,Female,41.84,-87.75,695,good
1930,,,millennials,Male,33.2,-97.75,721,good
296,,,gen X,Male,40.81,-74.1,814,excellent
1149,,,millennials,Male,26.14,-80.13,661,fair
539,,,gen Z,Female,42.7,-84.55,765,very good
175,,,millennials,Female,40.68,-73.37,675,good
1134,,,gen Z,Female,29.45,-98.5,568,poor
7,,,silent generation,Male,39.3,-76.61,650,fair
283,,,gen Z,Male,40.75,-103.06,680,good
127,127,752056,gen X,Male,31.7,-86.26,729,good
1654,1654,1264271,gen X,Male,41.47,-71.3,693,good
1872,1872,433508,baby boomer,Male,33.95,-84.54,804,excellent
1147,1147,995630,silent generation,Male,40.6,-74.76,704,good
464,464,1882610,millennials,Male,28.5,-81.37,850,excellent
1398,1398,910401,gen X,Male,40.85,-74.4,745,very good
1810,1810,317274,baby boomer,Male,42.22,-83.36,711,good
705,705,1003033,silent generation,Female,37.91,-122.01,609,fair
447,447,235674,silent generation,Male,43.22,-86.25,796,very good
615,615,671238,millennials,Female,29.43,-95.24,713,good
1164,1164,890561,gen X,Male,37.76,-122.44,675,good
652,652,394423,silent generation,Female,41.76,-72.61,784,very good
1805,1805,206526,millennials,Male,45.99,-84.36,718,good
164,164,289697,silent generation,Male,40.84,-84.33,658,fair
450,450,408180,millennials,Male,37.07,-76.51,739,good
1067,1067,413717,silent generation,Male,37.54,-97.25,719,good
280,280,564617,gen X,Female,37.92,-122.34,684,good
74,74,215691,gen X,Female,38.86,-104.76,783,very good
1854,1854,472902,gen X,Male,35.06,-85.25,625,fair
1773,,,gen Z,Male,29.76,-95.38,742,very good
306,,,gen Z,Male,42.28,-71.16,725,good
1036,,,gen Z,Male,40.1,-74.93,722,good
1275,,,millennials,Female,34.04,-118.29,611,fair
1679,,,gen Z,Female,41.76,-71.48,776,very good
1343,,,gen Z,Female,41.83,-87.68,575,poor
1064,,,gen X,Female,37.68,-122.43,654,fair
1628,,,baby boomer,Male,39.77,-86.14,786,very good
1982,,,millennials,Male,40.13,-75.06,699,good
787,,,gen Z,Female,29.61,-95.61,767,very good
640,,,millennials,Female,40.42,-104.74,629,fair
541,,,gen X,Female,35.63,-95.95,645,fair
1545,,,gen Z,Male,33.73,-117.05,807,excellent
1451,1451,1002764,baby boomer,Female,42.41,-70.99,719,good
986,986,270297,millennials,Male,40.65,-73.58,703,good
973,973,315518,baby boomer,Male,34.51,-89.94,734,good
977,977,297234,silent generation,Female,32.59,-96.68,710,good
1239,1239,378040,millennials,Female,33.78,-117.93,811,excellent
1923,1923,325291,gen X,Male,37.02,-93.47,850,excellent
1020,1020,780625,millennials,Female,42.03,-88.08,796,very good
1211,1211,339946,baby boomer,Female,35.1,-90.0,746,very good
490,490,1711707,silent generation,Male,29.45,-98.5,699,good
914,914,348773,millennials,Male,37.68,-97.34,763,very good
711,711,692922,millennials,Male,39.01,-89.78,657,fair
1525,1525,324190,gen X,Female,29.88,-90.06,728,good
871,871,534652,silent generation,Female,42.38,-83.1,690,good
1617,1617,148885,millennials,Male,39.2,-76.85,659,fair
716,716,524062,millennials,Male,33.92,-116.83,769,very good
1459,1459,366204,gen X,Male,35.11,-106.62,707,good
662,662,723273,millennials,Female,41.86,-88.06,822,excellent
1257,1257,218322,baby boomer,Male,47.79,-122.3,721,good
11,11,585806,millennials,Female,39.45,-76.81,714,good
343,343,251188,baby boomer,Female,37.73,-121.24,764,very good
328,328,560037,gen X,Male,35.19,-80.83,700,good
1450,,,gen Z,Male,28.08,-80.6,780,very good
9,,,millennials,Male,32.63,-117.05,540,poor
239,,,millennials,Male,44.88,-94.37,682,good
579,,,millennials,Male,44.02,-88.16,772,very good
531,,,gen Z,Male,37.18,-113.6,722,good
1143,,,gen Z,Female,40.55,-74.28,606,fair
1042,,,gen Z,Female,43.73,-70.55,766,very good
1200,,,baby boomer,Male,29.76,-95.38,685,good
651,,,gen X,Female,38.56,-76.07,643,fair
843,843,298758,millennials,Male,41.84,-87.75,822,excellent
1184,1184,449359,baby boomer,Male,37.56,-121.98,798,very good
909,909,927559,millennials,Male,47.11,-122.76,583,fair
859,859,410895,gen X,Male,36.15,-85.5,631,fair
1259,1259,978999,baby boomer,Female,41.18,-73.42,700,good
1526,1526,269972,gen X,Female,40.94,-121.74,671,good
1571,1571,400824,baby boomer,Female,36.29,-86.6,759,very good
1684,1684,398804,baby boomer,Male,36.34,-83.28,782,very good
962,962,225774,millennials,Male,44.52,-87.98,846,excellent
1695,1695,402041,gen X,Female,33.94,-117.99,709,good
1012,1012,159071,millennials,Female,39.95,-75.16,693,good
1582,1582,238127,gen Z,Female,36.46,-121.82,688,good
355,,,gen Z,Female,35.87,-96.05,691,good
1999,,,gen Z,Male,31.06,-98.18,683,good
1368,,,millennials,Female,37.22,-77.28,717,good
1457,,,gen Z,Male,41.57,-93.61,688,good
1126,,,gen Z,Male,35.4,-80.59,710,good
923,,,gen Z,Female,42.68,-82.73,735,good
1423,,,gen Z,Female,28.8,-81.88,689,good
641,641,707328,baby boomer,Male,39.98,-82.98,735,good
332,332,370807,baby boomer,Male,39.52,-85.77,703,good
511,511,980490,baby boomer,Male,32.21,-110.88,661,fair
1358,1358,103967,baby boomer,Female,43.1,-89.5,768,very good
395,395,377689,millennials,Male,32.69,-97.12,739,good
565,565,621463,gen X,Male,32.98,-96.89,757,very good
1881,1881,287006,baby boomer,Male,42.05,-83.38,733,good
59,59,329991,silent generation,Female,32.78,-108.26,695,good
1516,1516,554975,millennials,Male,37.44,-121.87,755,very good
430,430,1109231,gen X,Female,41.42,-87.35,685,good
1591,1591,620637,baby boomer,Female,48.28,-122.62,698,good
712,712,291408,silent generation,Female,32.63,-117.05,720,good
798,798,441362,gen X,Female,33.57,-117.14,715,good
456,456,531032,gen X,Male,26.63,-81.99,751,very good
400,400,152081,gen X,Female,30.17,-85.67,711,good
299,299,187336,gen X,Male,40.84,-73.87,622,fair
1302,1302,545758,baby boomer,Female,36.42,-81.46,694,good
1076,1076,302261,baby boomer,Female,35.05,-78.87,779,very good
5,5,292894,baby boomer,Male,42.95,-77.13,711,good
679,679,172821,baby boomer,Male,41.27,-80.13,765,very good
51,51,396490,millennials,Female,36.29,-86.6,688,good
1527,1527,117762,baby boomer,Female,43.32,-71.18,578,poor
183,,,gen Z,Female,41.83,-87.68,798,very good
1111,,,gen Z,Female,26.63,-81.99,742,very good
1938,,,gen Z,Male,29.45,-98.5,795,very good
1754,,,millennials,Female,34.58,-94.23,562,poor
1906,,,gen Z,Male,41.26,-96.01,609,fair
159,,,gen X,Male,32.79,-96.76,707,good
1631,,,gen Z,Female,30.44,-91.12,740,very good
861,,,gen Z,Female,41.99,-89.2,793,very good
443,,,millennials,Male,43.15,-72.36,697,good
707,,,gen Z,Female,34.72,-82.78,576,poor
1101,,,millennials,Female,42.11,-72.53,751,very good
1539,,,gen X,Female,42.82,-83.25,676,good
1925,,,millennials,Male,45.11,-93.39,679,good
495,,,gen X,Male,43.04,-76.14,831,excellent
1109,,,gen Z,Male,37.68,-97.34,639,fair
1410,,,gen Z,Female,39.3,-76.44,571,poor
1513,1513,671449,gen X,Male,41.3,-73.13,733,good
1626,1626,762202,baby boomer,Male,35.15,-89.75,531,poor
602,602,560744,baby boomer,Male,36.34,-79.67,681,good
860,860,833776,gen X,Male,39.01,-77.02,692,good
1956,1956,223329,gen X,Female,33.81,-117.97,739,good
1242,1242,331360,gen X,Female,41.83,-87.68,641,fair
1908,1908,1100332,silent generation,Female,35.97,-83.94,733,good
1324,1324,552855,gen X,Female,27.33,-82.54,663,fair
1765,1765,495662,gen X,Male,33.46,-82.5,770,very good
1668,1668,696035,silent generation,Male,42.91,-71.12,751,very good
103,103,254830,gen X,Female,35.82,-78.65,850,excellent
293,293,319767,millennials,Female,35.22,-97.34,661,fair
217,217,381467,gen X,Male,41.77,-87.82,744,very good
1301,1301,316655,millennials,Female,38.1,-122.63,728,good
1680,1680,77862,baby boomer,Female,27.95,-82.48,598,fair
1968,,,millennials,Female,40.94,-73.86,775,very good
864,,,baby boomer,Female,43.43,-116.32,766,very good
253,,,baby boomer,Male,38.35,-81.63,664,fair
1570,,,gen Z,Female,45.93,-88.25,761,very good
693,,,gen Z,Female,33.09,-96.88,703,good
1689,,,gen Z,Female,41.29,-72.36,637,fair
500,,,gen Z,Female,36.5,-80.61,749,very good
1007,,,baby boomer,Male,40.24,-76.92,618,fair
1110,,,gen Z,Female,42.86,-71.48,673,good
342,,,gen Z,Male,38.94,-77.19,699,good
873,,,gen X,Female,28.24,-81.28,710,good
1280,,,millennials,Male,34.06,-117.79,641,fair
1474,,,gen Z,Female,42.5,-96.39,705,good
210,,,gen X,Male,29.45,-98.5,630,fair
1889,,,baby boomer,Male,27.97,-82.76,748,very good
1905,1905,189065,millennials,Male,27.48,-82.57,808,excellent
1541,1541,477636,gen X,Female,36.09,-84.13,681,good
321,321,263520,gen X,Male,45.18,-89.7,698,good
1482,1482,637722,gen X,Male,34.06,-84.27,675,good
637,637,756745,gen X,Female,40.98,-74.06,771,very good
17,17,793733,silent generation,Male,35.73,-81.32,759,very good
623,623,360412,baby boomer,Male,41.53,-87.87,616,fair
1079,1079,831477,baby boomer,Female,40.66,-73.63,831,excellent
1073,1073,413359,gen X,Female,41.19,-85.7,770,very good
1210,1210,343644,millennials,Male,41.0,-76.85,703,good
1332,1332,347162,baby boomer,Male,41.0,-73.66,712,good
1633,1633,297771,millennials,Male,33.38,-111.87,687,good
387,387,82607,millennials,Male,41.4,-82.23,723,good
908,908,373969,baby boomer,Male,35.69,-78.62,650,fair
1148,1148,337371,gen X,Male,39.95,-75.16,687,good
515,515,239654,baby boomer,Male,32.51,-94.76,676,good
1452,1452,948358,gen X,Female,29.76,-95.38,660,fair
1685,1685,323173,gen X,Male,33.61,-111.89,681,good
317,317,174018,baby boomer,Female,39.74,-121.6,715,good
267,267,146187,baby boomer,Female,37.96,-83.82,765,very good
675,675,244389,millennials,Male,39.92,-77.8,724,good
1762,1762,174884,millennials,Male,38.55,-121.49,635,fair
862,862,227959,gen Z,Female,32.42,-96.67,807,excellent
1868,,,gen Z,Male,33.9,-117.61,714,good
1836,,,millennials,Male,28.92,-81.92,748,very good
139,,,baby boomer,Female,40.64,-73.94,687,good
1065,,,gen X,Female,33.45,-117.66,792,very good
1216,,,millennials,Female,37.74,-84.29,601,fair
559,,,baby boomer,Male,35.97,-97.02,490,poor
1629,1629,439130,gen X,Female,26.14,-80.13,598,fair
630,630,1467556,baby boomer,Male,30.33,-81.65,491,poor
137,137,942434,millennials,Female,36.33,-82.36,644,fair
1621,1621,443343,baby boomer,Male,32.96,-117.12,744,very good
1478,1478,407753,millennials,Female,38.93,-121.25,849,excellent
1464,1464,704165,baby boomer,Female,42.8,-73.92,682,good
1114,1114,269896,gen X,Male,39.02,-86.93,685,good
1285,1285,741850,baby boomer,Female,38.83,-77.21,524,poor
1432,1432,569856,gen X,Male,40.96,-74.61,741,very good
244,244,222428,gen X,Female,30.58,-84.58,638,fair
1254,1254,213074,baby boomer,Female,40.12,-88.64,747,very good
1384,1384,455345,baby boomer,Female,38.53,-90.0,721,good
1964,1964,424130,baby boomer,Male,35.64,-78.45,643,fair
45,45,79898,baby boomer,Female,40.86,-74.15,654,fair
1543,1543,1142908,millennials,Female,34.14,-118.46,684,good
1901,1901,399893,baby boomer,Female,43.69,-84.76,730,good
592,592,518973,baby boomer,Male,35.32,-82.46,714,good
821,821,156918,baby boomer,Male,29.76,-95.38,645,fair
100,100,406749,baby boomer,Male,35.98,-79.99,813,excellent
1652,1652,261265,gen X,Female,38.95,-92.32,728,good
1467,1467,399790,millennials,Female,42.58,-83.14,736,good
338,338,496591,baby boomer,Female,42.83,-78.63,686,good
1136,,,gen Z,Male,37.56,-121.98,723,good
893,,,gen Z,Male,43.05,-74.34,850,excellent
953,,,gen Z,Male,33.78,-117.33,664,fair
85,,,millennials,Male,34.92,-76.89,782,very good
486,,,gen Z,Male,36.25,-115.08,810,excellent
612,,,silent generation,Female,39.09,-84.51,838,excellent
1017,,,gen Z,Male,34.14,-119.1,560,poor
1249,,,gen Z,Female,30.84,-83.27,721,good
686,,,baby boomer,Male,32.53,-82.92,683,good
193,,,gen Z,Female,44.48,-103.84,749,very good
749,,,gen Z,Male,32.75,-97.33,674,good
1630,,,gen Z,Male,36.11,-80.81,719,good
1913,1913,472603,baby boomer,Female,42.47,-83.49,619,fair
1121,1121,812039,gen X,Female,32.78,-79.99,796,very good
1331,1331,38974,gen X,Female,47.11,-122.76,718,good
1746,1746,446819,gen X,Female,40.76,-73.74,701,good
128,128,323691,gen X,Female,29.76,-95.38,722,good
1946,1946,290580,silent generation,Male,41.47,-81.67,698,good
1993,1993,538835,baby boomer,Female,37.35,-122.03,786,very good
545,545,328397,baby boomer,Male,40.67,-89.54,715,good
1825,1825,481526,baby boomer,Female,39.69,-104.81,718,good
683,683,407278,baby boomer,Male,40.79,-77.85,704,good
421,421,580868,gen X,Female,41.97,-91.66,790,very good
1107,1107,424654,baby boomer,Female,42.23,-76.34,698,good
734,734,168400,gen X,Female,42.88,-78.85,693,good
470,470,452447,baby boomer,Male,35.14,-96.49,747,very good
872,872,573799,baby boomer,Female,41.88,-87.84,655,fair
1859,1859,339136,baby boomer,Male,41.44,-74.42,836,excellent
951,951,269927,baby boomer,Female,33.91,-118.23,709,good
1224,1224,782240,gen X,Male,38.99,-76.93,751,very good
750,750,214404,baby boomer,Female,35.19,-80.83,694,good
311,311,195132,gen X,Female,37.18,-113.6,752,very good
1223,1223,111897,gen X,Male,41.8,-87.92,717,good
964,964,279048,gen X,Female,40.84,-73.99,689,good
455,455,429077,gen X,Female,40.66,-73.73,684,good
534,534,581267,millennials,Female,41.72,-93.6,790,very good
800,,,millennials,Female,30.44,-87.18,723,good
195,,,gen Z,Female,28.75,-81.33,688,good
388,,,millennials,Female,28.92,-81.92,749,very good
102,,,millennials,Female,33.76,-117.97,649,fair
1329,,,gen Z,Female,34.08,-117.46,720,good
919,,,gen X,Female,38.81,-76.75,698,good
548,,,millennials,Male,38.02,-121.3,809,excellent
151,,,gen Z,Female,26.23,-80.13,823,excellent
922,,,gen Z,Male,26.89,-82.05,647,fair
1040,,,millennials,Female,39.86,-74.82,689,good
262,,,gen Z,Male,28.82,-96.98,734,good
1485,1485,457293,baby boomer,Male,33.41,-96.57,618,fair
106,106,280892,gen X,Male,39.77,-86.14,624,fair
79,79,303840,baby boomer,Female,30.36,-87.17,625,fair
2,2,291636,gen X,Male,40.84,-73.87,673,good
1783,1783,283793,gen X,Male,37.78,-122.24,749,very good
1137,1137,330162,gen X,Male,35.32,-82.46,669,fair
954,954,906236,gen X,Male,33.93,-117.49,772,very good
480,480,617232,gen X,Male,37.91,-122.01,713,good
1941,1941,453232,millennials,Male,33.14,-95.95,740,very good
1156,1156,1067441,baby boomer,Female,40.74,-74.33,752,very good
1651,1651,1367597,millennials,Male,35.15,-89.75,739,good
509,509,312782,millennials,Male,38.41,-82.43,702,good
13,13,242982,gen X,Female,37.89,-85.96,588,fair
1682,1682,334630,baby boomer,Male,47.91,-97.07,716,good
742,742,468210,baby boomer,Female,38.74,-77.48,698,good
1495,1495,654484,gen X,Male,39.77,-86.14,770,very good
184,184,284648,gen X,Female,42.83,-89.07,797,very good
134,134,361881,gen X,Male,31.84,-106.43,643,fair
22,22,97877,baby boomer,Male,38.99,-76.88,747,very good
83,,,millennials,Male,38.29,-77.48,557,poor
1597,,,gen Z,Male,40.71,-80.1,697,good
710,,,baby boomer,Female,42.12,-89.25,729,good
1878,,,gen Z,Male,34.32,-118.38,702,good
887,,,baby boomer,Male,42.25,-71.9,816,excellent
504,,,millennials,Female,37.88,-89.49,705,good
1924,,,gen X,Male,29.97,-92.12,652,fair
778,,,baby boomer,Male,40.52,-81.47,699,good
1146,,,gen Z,Female,41.83,-87.68,714,good
82,,,gen Z,Female,41.83,-87.68,779,very good
487,487,782952,gen X,Male,42.66,-73.79,735,good
203,203,277711,baby boomer,Female,32.9,-80.93,776,very good
39,39,887560,gen X,Female,41.29,-72.36,583,fair
901,901,269590,gen X,Male,30.44,-87.18,850,excellent
1615,1615,346405,baby boomer,Female,42.31,-83.21,701,good
976,976,795485,baby boomer,Female,41.09,-73.42,760,very good
1378,1378,505105,gen X,Female,44.27,-88.34,614,fair
316,316,652401,millennials,Male,29.76,-95.38,719,good
398,398,303704,gen X,Female,38.51,-121.49,737,good
1074,1074,250928,baby boomer,Female,44.66,-103.85,826,excellent
1050,1050,726729,gen X,Female,35.98,-78.91,670,good
238,,,gen Z,Male,41.41,-82.31,675,good
204,,,millennials,Female,30.64,-97.68,656,fair
166,,,silent generation,Female,39.15,-75.51,665,fair
1866,,,gen Z,Male,32.85,-96.96,676,good
1991,,,gen Z,Male,39.98,-82.98,694,good
967,,,gen X,Female,43.28,-93.2,699,good
1426,,,gen Z,Female,40.33,-74.03,805,excellent
527,,,baby boomer,Male,40.99,-88.72,636,fair
805,,,gen Z,Female,42.38,-83.1,686,good
1161,,,gen Z,Male,28.68,-81.51,823,excellent
431,,,gen Z,Female,30.62,-87.89,691,good
740,,,millennials,Female,29.76,-95.38,683,good
759,759,359035,baby boomer,Male,35.92,-86.84,687,good
327,327,868499,gen X,Male,44.41,-71.97,772,very good
1274,1274,923749,gen X,Female,41.95,-71.7,705,good
209,209,341614,baby boomer,Female,31.65,-106.15,716,good
1598,1598,157762,silent generation,Male,36.83,-119.79,697,good
185,185,349549,gen X,Female,40.66,-74.19,779,very good
782,782,672138,gen X,Female,41.28,-84.36,722,good
1238,1238,1086254,millennials,Female,38.87,-77.1,721,good
28,28,409262,millennials,Female,38.63,-77.26,789,very good
658,658,640754,millennials,Female,29.67,-82.33,725,good
706,706,478049,millennials,Female,38.02,-122.54,602,fair
273,273,468035,gen X,Female,41.16,-80.56,665,fair
1744,1744,142182,millennials,Female,35.78,-88.36,693,good
1967,1967,422272,baby boomer,Male,33.64,-117.67,767,very good
1504,1504,302327,silent generation,Male,33.57,-101.87,734,good
264,264,377947,gen X,Male,40.23,-77.02,696,good
194,194,348602,gen X,Male,40.34,-85.35,746,very good
1260,1260,113840,millennials,Male,26.14,-80.13,712,good
883,883,175056,millennials,Male,45.53,-122.6,584,fair
440,,,gen X,Female,42.67,-70.98,703,good
765,,,gen Z,Male,37.78,-90.42,778,very good
131,,,gen Z,Female,34.22,-80.68,688,good
1743,,,gen Z,Female,39.19,-96.59,774,very good
889,,,millennials,Male,39.61,-86.11,710,good
1848,,,millennials,Female,40.1,-74.93,791,very good
1686,1686,2167580,gen X,Female,39.99,-105.09,708,good
380,380,286740,gen X,Male,41.57,-93.61,800,excellent
1144,1144,653149,baby boomer,Female,29.76,-95.38,773,very good
668,668,324948,silent generation,Female,33.52,-86.79,747,very good
1002,1002,199294,millennials,Male,35.43,-118.83,716,good
1926,1926,299514,baby boomer,Female,28.78,-81.27,689,good
807,807,255531,gen X,Female,42.77,-86.1,691,good
235,235,394406,millennials,Female,40.71,-73.99,721,good
62,62,400870,silent generation,Female,41.13,-124.04,716,good
1992,1992,464320,baby boomer,Female,36.61,-89.81,710,good
1677,1677,475235,gen X,Male,33.57,-101.87,671,good
924,924,244877,gen X,Female,40.06,-85.84,645,fair
525,525,429208,baby boomer,Male,38.29,-120.58,703,good
1400,,,millennials,Male,32.41,-87.03,698,good
833,,,gen Z,Female,40.85,-74.1,683,good
713,,,millennials,Female,48.19,-114.38,691,good
1374,,,millennials,Female,42.45,-87.84,758,very good
1000,,,gen Z,Female,41.93,-71.29,687,good
167,,,millennials,Female,35.88,-80.01,743,very good
600,,,gen Z,Male,39.96,-76.73,578,poor
29,,,baby boomer,Female,42.47,-70.96,665,fair
181,,,millennials,Female,33.86,-84.68,602,fair
453,,,millennials,Female,32.79,-96.76,655,fair
930,,,gen Z,Male,32.75,-97.33,691,good
841,,,gen Z,Male,44.63,-123.0,753,very good
1627,,,millennials,Male,30.65,-93.89,825,excellent
1711,,,millennials,Male,45.51,-122.64,728,good
1948,,,gen Z,Male,38.95,-76.95,685,good
1172,,,gen X,Male,38.02,-121.3,769,very good
123,123,310475,gen X,Female,33.24,-84.27,824,excellent
1221,1221,333870,baby boomer,Female,33.92,-117.24,850,excellent
1198,1198,641975,silent generation,Male,29.5,-97.44,820,excellent
1063,1063,684235,baby boomer,Male,41.91,-89.06,716,good
319,319,505330,baby boomer,Male,36.75,-119.67,628,fair
1497,1497,417421,baby boomer,Female,38.53,-121.44,623,fair
543,543,367641,gen X,Female,43.37,-124.14,749,very good
875,875,162405,millennials,Male,33.23,-87.54,728,good
1852,1852,708856,baby boomer,Male,33.27,-111.94,685,good
692,692,291234,gen X,Female,42.92,-82.88,701,good
1709,1709,270298,baby boomer,Female,40.46,-96.37,744,very good
1514,1514,277162,gen X,Female,41.37,-82.1,721,good
542,542,234532,gen X,Female,35.46,-97.51,704,good
427,427,262821,gen X,Female,36.15,-85.5,705,good
