card_id,client_id,card_type
376,20,Credit
1291,20,Debit
5011,20,Credit
3895,20,Debit
4995,20,Debit
3857,20,Debit
1228,20,Debit
2063,216,Debit
4367,216,Debit (Prepaid)
3404,216,Debit (Prepaid)
4260,293,Debit
1675,293,Debit
1676,293,Credit
1677,293,Credit
635,293,Debit
1678,1868,Credit
880,1868,Debit
4744,1996,Credit
4212,1996,Debit
2008,1996,Debit
3237,1171,Debit (Prepaid)
4213,1171,Credit
5354,1171,Debit (Prepaid)
4530,1171,Credit
5614,1171,Debit
5536,1154,Debit
3536,1154,Debit
4996,1154,Debit
2064,1154,Debit
3245,819,Credit
4424,819,Credit
1322,819,Debit
5303,1554,Credit
3813,1079,Debit
5826,1079,Credit
2842,1079,Debit
1679,681,Debit
2147,240,Debit
1680,240,Debit
4348,240,Debit
1323,751,Credit
5711,751,Debit
4745,751,Debit (Prepaid)
5552,751,Credit
6046,773,Debit (Prepaid)
2570,773,Debit
4011,773,Debit
4629,1294,Debit
2591,1294,Debit
2916,1567,Debit
3956,1567,Debit
5513,132,Debit
230,132,Debit (Prepaid)
2707,132,Credit
2679,132,Debit
2884,512,Debit
1934,501,Debit
636,501,Credit
4261,178,Debit
4214,178,Debit
1681,178,Debit
2539,1077,Debit
4104,1077,Debit (Prepaid)
214,1077,Debit
2859,914,Debit
1274,914,Debit
5835,914,Debit
2148,914,Credit
5915,1840,Credit
3660,1840,Credit
6047,1840,Credit
3322,1840,Debit
4568,1840,Debit (Prepaid)
1,550,Credit
3478,550,Debit (Prepaid)
163,550,Credit
4857,550,Debit
881,1869,Debit
5045,977,Credit
4402,977,Credit
3026,977,Credit
1150,977,Debit
5101,977,Debit
2523,933,Credit
1426,933,Credit
4997,933,Debit (Prepaid)
2254,933,Credit
231,938,Credit
882,938,Debit (Prepaid)
1682,938,Debit
1935,622,Debit (Prepaid)
4884,622,Debit (Prepaid)
637,796,Debit
2314,796,Credit
638,796,Debit
4944,621,Debit
408,1038,Credit
1683,1038,Credit
2509,1687,Debit
3193,1890,Debit
4308,544,Debit (Prepaid)
4309,810,Credit
4262,810,Debit
5517,810,Credit
2149,810,Debit
2414,810,Credit
5254,810,Debit
1324,58,Debit
883,58,Debit
5496,1986,Debit
5443,1986,Debit
3064,1084,Debit
3232,1084,Credit
5987,1084,Credit
3454,1084,Debit
3260,1349,Credit
5920,1349,Credit
2089,1349,Debit
4310,1825,Debit
4182,1825,Credit
5636,1825,Debit (Prepaid)
5713,1825,Credit
4237,98,Credit
4143,98,Credit
1128,615,Debit
5479,615,Credit
4901,1488,Debit
1098,1488,Debit
5685,1488,Debit
2995,1488,Credit
1684,1488,Debit
4874,1488,Credit
3739,211,Debit
4746,211,Debit
1035,211,Debit
4730,1443,Debit
3749,1443,Credit
254,1443,Debit
3194,801,Debit
215,801,Credit
3366,801,Credit
3261,801,Debit
5772,801,Debit
4005,655,Credit
4134,655,Debit
2133,655,Debit
1151,669,Debit
3793,669,Credit
4630,1726,Debit
1936,444,Debit (Prepaid)
1685,444,Debit
2236,418,Debit
639,418,Debit
434,418,Credit
1937,418,Credit
5591,242,Debit
5737,242,Debit
1229,242,Debit
2315,242,Debit
4144,242,Debit
2971,168,Debit
1377,960,Debit
884,960,Credit
640,960,Debit
3351,1911,Debit (Prepaid)
4801,1911,Debit
4961,1911,Credit
964,1911,Debit
3352,259,Debit
4569,259,Debit
358,259,Debit
3814,300,Debit
4494,1967,Debit (Prepaid)
2243,1967,Credit
3367,1967,Debit
5088,1967,Debit
3463,434,Credit
885,434,Debit
886,434,Debit
1021,1076,Debit
5742,1076,Debit
3027,1076,Credit
3858,1076,Debit
2358,1076,Credit
6033,723,Credit
6071,723,Debit
3368,723,Debit (Prepaid)
232,723,Debit
1206,723,Credit
3524,1398,Credit
200,1398,Debit (Prepaid)
5222,1398,Credit
4930,1398,Debit
216,1398,Debit
3008,1464,Debit (Prepaid)
3677,1464,Debit
3432,1505,Debit
1686,1505,Credit
2446,1130,Debit
92,1130,Credit
4004,1130,Credit
2667,62,Debit
3369,62,Debit
3262,62,Debit
55,62,Debit
5138,62,Debit
2425,62,Debit
5142,1623,Credit
4417,1623,Credit
1687,1623,Credit
6061,1416,Credit
4891,1416,Credit
2363,1416,Debit
3779,1416,Debit
3204,1416,Debit
2951,1416,Credit
3254,1416,Debit (Prepaid)
4644,1416,Debit
2160,1998,Debit (Prepaid)
4892,1998,Debit
1258,1998,Credit
3263,1299,Credit
3913,1299,Debit
6010,303,Debit
4194,303,Credit
149,303,Credit
4783,303,Debit
984,303,Credit
4824,303,Credit
2122,1138,Debit (Prepaid)
3139,1138,Credit
5292,1138,Debit
5801,1750,Debit (Prepaid)
3714,1750,Debit
4476,1117,Debit
1162,1117,Debit
3827,1322,Credit
366,878,Credit
2770,878,Debit
2290,609,Debit
2892,609,Credit
4215,609,Credit
641,761,Debit
1688,761,Debit
1689,761,Credit
409,761,Credit
4183,1313,Debit (Prepaid)
4135,1313,Credit
3750,1558,Debit
4747,1558,Debit
642,399,Debit
4970,399,Debit
3696,325,Debit
5035,325,Debit
4019,325,Credit
2344,325,Debit
2843,689,Debit
4486,1763,Debit
4297,1763,Debit
643,1763,Debit
644,717,Debit
1690,717,Debit (Prepaid)
645,717,Debit
887,717,Debit (Prepaid)
5738,717,Credit
145,884,Debit
2237,884,Debit
4748,884,Credit
1373,884,Debit (Prepaid)
1022,1701,Debit
5900,1701,Debit
3009,1701,Credit
646,117,Debit (Prepaid)
647,117,Debit
1691,117,Debit
5466,126,Debit
2191,126,Debit
5497,126,Debit
5872,126,Debit
2935,1051,Debit
1692,1051,Credit
5988,462,Debit
2397,462,Debit
1259,462,Debit (Prepaid)
3957,462,Credit
76,462,Debit
1938,1454,Credit
1164,1454,Credit
4481,467,Debit
4278,467,Credit
3914,467,Credit
2324,1802,Credit
5836,1802,Debit
5125,1563,Debit
3479,1563,Credit
4030,1563,Debit
2054,1563,Debit
1427,1235,Credit
1693,587,Debit (Prepaid)
1694,587,Debit
5259,709,Debit
6121,709,Debit
2747,709,Debit
888,1036,Debit
1939,1036,Debit
1292,372,Debit
64,929,Credit
2821,253,Credit
6143,253,Debit
146,1549,Debit (Prepaid)
4825,1549,Credit
3780,1549,Credit
3264,1549,Debit
4784,1549,Debit
5054,529,Debit (Prepaid)
5734,529,Debit
2621,529,Credit
3114,529,Credit
183,1306,Debit
4610,1306,Credit
5901,1798,Debit
4656,1798,Credit
1940,389,Debit
1695,389,Debit
648,389,Debit
356,1829,Debit
649,1829,Credit
1696,1829,Credit
650,1392,Debit
889,1392,Debit
651,1392,Credit
1941,1949,Debit (Prepaid)
359,1881,Debit
1036,1881,Debit
2540,1881,Debit (Prepaid)
5318,1881,Debit
2554,1881,Debit
4653,1881,Credit
410,1706,Credit
4420,1706,Credit
3915,848,Debit
5423,848,Credit
3938,1044,Debit
3065,1112,Credit
5848,1112,Debit
4330,1112,Debit
652,1112,Debit
653,1112,Debit
5202,1112,Debit
5432,802,Credit
2291,802,Credit
5293,802,Debit
5676,802,Debit
233,859,Credit
2304,859,Debit
4014,859,Debit
3480,859,Debit
5223,441,Debit
4433,879,Debit
4500,879,Debit
2192,879,Credit
1942,1437,Debit
6062,1437,Debit
4385,1437,Credit
5818,1437,Debit
3195,1413,Debit
2754,1413,Debit
2255,1413,Debit
1104,1413,Credit
4673,1413,Debit
1182,1710,Debit
3502,1710,Credit
1363,1710,Credit
3353,1037,Debit
1303,1037,Credit
654,966,Debit
655,107,Debit (Prepaid)
2150,107,Credit
2708,107,Credit
5349,107,Debit
255,107,Debit (Prepaid)
2065,1247,Debit
1073,1247,Debit
3370,1247,Debit
5837,1247,Credit
5686,1247,Debit
890,700,Debit (Prepaid)
891,1363,Debit
656,1363,Credit
657,10,Debit
3405,10,Debit
3296,1725,Debit
4998,1725,Debit
2238,1725,Debit
2814,1725,Debit (Prepaid)
4999,1725,Debit
3525,1725,Debit
6011,1145,Debit
4331,1145,Credit
5444,1145,Debit (Prepaid)
2844,864,Credit
3526,864,Credit
4802,864,Credit
3649,1357,Credit
5615,1357,Debit
2990,1357,Debit
5105,1357,Credit
65,1357,Credit
4611,1357,Debit (Prepaid)
4488,1357,Credit
1044,1344,Credit
1027,1344,Debit
1697,1252,Debit
1943,1252,Debit (Prepaid)
1698,935,Debit
658,935,Debit
892,935,Debit
4349,1748,Debit
4971,1123,Credit
3010,1123,Debit (Prepaid)
4350,1123,Debit
125,546,Credit
4813,546,Debit
4495,546,Debit
3433,430,Debit (Prepaid)
4351,430,Credit
150,430,Credit
5768,430,Credit
2860,430,Debit
2265,61,Credit
2622,61,Debit
3503,61,Debit
5036,1621,Credit
1053,1621,Debit
2709,1621,Credit
2316,1621,Debit
1944,413,Credit
893,413,Credit
1699,269,Debit (Prepaid)
5332,269,Debit (Prepaid)
1945,269,Debit (Prepaid)
265,37,Credit
1230,37,Debit
1183,37,Debit
659,37,Debit
4044,1793,Credit
290,1793,Debit (Prepaid)
4452,1793,Debit (Prepaid)
1700,1793,Debit (Prepaid)
5181,1846,Debit
1346,1846,Credit
2373,1846,Debit (Prepaid)
3297,1846,Credit
4899,116,Debit (Prepaid)
6072,116,Debit
5989,752,Debit
4105,752,Debit
2465,752,Credit
1701,1185,Debit
5990,683,Debit
4731,683,Credit
1054,683,Debit
4279,683,Debit (Prepaid)
6012,683,Debit
1428,903,Credit
1702,903,Debit (Prepaid)
1946,903,Debit
1947,903,Debit
1703,903,Credit
5902,559,Debit
1093,559,Debit
2193,1338,Debit
2194,1338,Debit (Prepaid)
3099,75,Credit
2227,75,Debit
3781,75,Debit
4113,75,Credit
1453,861,Credit
4078,100,Debit
2571,100,Credit
2208,100,Debit (Prepaid)
1045,100,Debit
5000,100,Debit
3782,100,Debit
5903,100,Debit
3148,1140,Debit
660,1140,Debit
3873,1140,Debit (Prepaid)
2845,1140,Debit
2195,1140,Debit (Prepaid)
41,1140,Credit
411,531,Credit
1948,531,Credit
894,531,Debit
1704,279,Credit
1949,279,Debit
1129,362,Debit
5474,362,Debit
3740,362,Debit
117,1458,Debit
5243,1458,Debit
895,1458,Credit
4814,1458,Debit
5741,976,Debit
6048,976,Debit
2169,976,Credit
3455,976,Debit
4501,976,Debit
5677,71,Debit (Prepaid)
3481,71,Credit
3354,375,Debit
5537,375,Debit
2608,375,Debit
4580,403,Debit
3988,983,Debit
5333,983,Debit
5573,983,Debit
6049,983,Debit
1023,983,Debit
2151,435,Debit
2609,435,Debit
2572,542,Credit
4979,542,Credit
4195,542,Credit
2025,542,Credit
4311,542,Credit
4263,1090,Debit
3619,1090,Debit
4312,1090,Debit
1293,1090,Credit
5445,1090,Credit
2799,60,Debit
4581,60,Debit
5475,60,Debit (Prepaid)
4544,60,Credit
4118,287,Debit
5783,287,Debit
3527,287,Debit
5498,1857,Debit
4418,1857,Debit
5089,1857,Credit
4015,1857,Credit
896,1857,Debit
2473,1291,Credit
5139,1291,Debit
4785,408,Debit
4960,408,Credit
2515,408,Debit
3528,173,Debit
3916,173,Debit (Prepaid)
981,173,Debit
3066,173,Debit (Prepaid)
2228,1787,Debit
4826,1787,Debit
4645,1787,Credit
5849,1787,Debit
4978,1787,Debit
3207,1787,Credit
990,1800,Debit (Prepaid)
1130,1800,Credit
5538,438,Debit
2623,438,Debit
5265,1988,Debit
4216,1988,Credit
2161,1988,Debit
3100,1988,Debit
6063,1988,Credit
1705,1143,Debit
2610,1250,Debit
5446,1250,Debit
5419,1250,Credit
4352,1250,Debit
2904,1250,Debit
897,1767,Debit
898,1767,Debit (Prepaid)
201,1072,Debit
1706,1841,Debit
1374,1841,Debit
1950,1841,Credit
314,1202,Debit
4438,1202,Debit
2885,1202,Credit
1951,235,Debit
1333,235,Debit
5126,235,Debit
6064,235,Credit
4757,1766,Credit
3011,1766,Debit
3684,1766,Debit
2066,1766,Debit
5665,1702,Debit
5244,1702,Debit
2755,1702,Debit
2701,1702,Debit
5749,1702,Debit (Prepaid)
4674,1142,Debit
4842,1142,Credit
4217,1142,Debit
4368,1653,Debit
1707,1982,Debit
3482,1982,Debit
899,1423,Credit
5863,48,Debit (Prepaid)
3456,48,Debit
1294,48,Debit
6110,1582,Debit
5637,656,Debit
900,500,Debit
901,500,Debit
661,500,Debit
4049,1862,Credit
1708,1850,Debit
4702,1808,Credit
1952,1808,Credit
662,1808,Credit
1184,1808,Debit
4264,277,Debit
4038,277,Debit
2350,277,Debit (Prepaid)
5362,277,Credit
5864,277,Debit
1953,1716,Credit
3552,516,Debit
2292,516,Debit
3406,516,Debit
1709,516,Debit
1710,620,Debit
4084,159,Debit
3223,159,Credit
3815,159,Debit
1099,478,Credit
77,478,Debit (Prepaid)
135,478,Debit
5315,772,Debit
4858,772,Debit
3678,772,Debit (Prepaid)
3323,1537,Debit (Prepaid)
3584,1429,Debit
3140,1429,Debit
3560,1429,Debit
2378,1429,Debit
15,1228,Debit
4332,1228,Credit
5273,1228,Debit
3333,1228,Debit
4419,1228,Debit
2162,991,Credit
902,1249,Credit
4162,1242,Credit
5102,1242,Credit
4472,1759,Debit
2893,1759,Credit
4478,1759,Credit
377,1759,Debit
4232,1759,Debit
266,1759,Credit
4502,1058,Debit
1102,1058,Credit
3588,1058,Credit
4102,1058,Credit
277,1730,Debit
357,1730,Debit
5281,1730,Debit
1711,1632,Debit
903,1632,Debit
1954,1632,Debit (Prepaid)
904,1632,Debit
5971,1224,Debit
3874,1224,Credit
905,1224,Credit
2412,1224,Credit
2163,1940,Credit
3859,1940,Credit
4218,1940,Debit
5451,1940,Credit
3230,1940,Debit
663,1132,Credit
1712,1132,Debit
217,895,Credit
3483,895,Debit
1116,895,Debit (Prepaid)
4333,1556,Debit
1955,1556,Credit
2972,1556,Debit (Prepaid)
412,1556,Credit
664,1025,Credit
1713,1025,Debit
906,1025,Credit
1956,1025,Debit
2075,1972,Credit
5539,1972,Debit
5321,1972,Credit
2466,1972,Credit
4041,86,Debit
3178,86,Debit
907,86,Debit
1957,344,Debit
665,344,Debit
666,344,Debit
164,1189,Credit
1958,1189,Credit
4556,1189,Credit
2067,1189,Debit
6115,921,Debit
3537,921,Debit
3457,921,Debit
4646,921,Debit
2541,921,Debit
3135,921,Debit
2718,921,Debit
4675,921,Debit
5873,393,Debit
1055,1254,Debit (Prepaid)
6013,1254,Debit
5616,1254,Debit
1959,1254,Debit
2510,1254,Credit
4145,212,Debit
908,212,Debit (Prepaid)
1074,212,Credit
2209,212,Debit
2418,212,Debit
4052,212,Credit
991,1262,Debit
3324,1262,Debit
2432,1262,Debit
3794,122,Credit
2447,122,Credit
2034,122,Debit
2134,122,Credit
1382,1118,Debit
5274,1118,Debit
667,1118,Credit
362,1118,Credit
1960,1118,Debit
329,974,Credit
1131,974,Debit
2905,1274,Debit
1075,1274,Debit
3200,1274,Credit
3149,1274,Debit
1714,1274,Debit
24,1274,Debit
234,1453,Debit
1117,1453,Debit
668,337,Debit (Prepaid)
3227,1023,Credit
3603,1903,Credit
3568,1903,Debit
2973,1903,Credit
3085,604,Credit
4369,604,Debit
3434,604,Debit
4280,604,Debit (Prepaid)
2503,1637,Credit
5319,1637,Credit
256,1470,Debit
2280,1470,Debit
3392,1470,Debit
3896,1470,Debit
4050,1856,Debit (Prepaid)
3939,1856,Credit
257,1856,Debit
5949,1856,Debit
909,907,Debit
3783,907,Credit
5203,907,Credit
669,1923,Credit
2152,1923,Debit
2041,1923,Credit
3255,674,Credit
4786,674,Debit
2680,674,Debit
2405,674,Debit
5574,674,Debit
5348,674,Debit
47,674,Credit
910,1665,Debit
1961,548,Credit
1185,548,Debit
6014,548,Debit
1715,548,Debit (Prepaid)
2651,209,Credit
3795,209,Debit
3218,209,Credit
258,209,Credit
5575,209,Debit
4676,209,Debit
2806,730,Credit
1118,730,Debit
4827,730,Debit
1716,670,Debit (Prepaid)
911,670,Debit
5334,627,Credit
2210,924,Credit
2739,894,Credit
4612,894,Debit (Prepaid)
2123,894,Credit
1717,1633,Debit (Prepaid)
3038,1633,Credit
5012,1633,Debit
670,1633,Debit
671,1593,Debit
1718,1593,Debit
912,1593,Credit
1962,1593,Credit
2516,720,Debit
4136,720,Debit
1963,720,Credit
2239,264,Credit
2729,827,Credit
2836,827,Credit
3897,827,Debit
4514,827,Debit
2815,414,Debit
3958,414,Credit
235,1439,Debit
6094,1439,Debit
2246,843,Credit
913,843,Debit (Prepaid)
4828,843,Debit
4370,843,Debit
184,843,Debit
4081,843,Debit
2592,1008,Debit
5850,1008,Credit
2325,1008,Debit
382,1008,Debit
4593,1008,Credit
6036,1834,Credit
1119,1834,Debit
5617,1834,Credit
1964,1126,Debit
672,881,Debit
4732,881,Debit (Prepaid)
4439,881,Debit
4287,881,Credit
5714,679,Debit (Prepaid)
2894,679,Credit
5972,679,Debit
3741,679,Debit
673,1333,Debit
674,1333,Credit
1719,1333,Debit
675,1333,Debit
1199,398,Debit
2012,398,Debit
5323,398,Debit
2337,398,Debit
676,151,Credit
1037,106,Debit
4654,106,Debit
2124,106,Credit
3484,106,Debit
5310,106,Debit
2794,1784,Credit
5330,1924,Credit
5739,671,Credit
5592,671,Credit
3485,1472,Debit
2196,1472,Credit
3393,1472,Debit (Prepaid)
4647,855,Debit (Prepaid)
3670,855,Debit
5916,855,Debit
5715,855,Debit
2702,855,Debit
4317,981,Credit
3828,1030,Debit
2936,1030,Credit
2415,1030,Credit
4677,1030,Debit
4072,384,Debit
4492,80,Debit
307,80,Credit
2689,80,Debit
3829,80,Credit
3917,80,Credit
5027,1331,Debit (Prepaid)
6130,205,Debit
3620,205,Debit
3639,205,Debit
2861,205,Debit
5037,1048,Credit
2048,1048,Credit
4509,1048,Credit
2542,1048,Debit
677,1801,Debit
5266,1490,Debit
1369,1490,Debit
1965,1490,Debit
5950,1490,Credit
2524,818,Credit
3728,818,Credit
5540,818,Credit
5874,818,Debit
992,818,Debit
5499,1463,Debit
3591,1463,Debit
5245,1463,Credit
3542,1463,Credit
678,1835,Debit
2351,952,Debit
1275,952,Debit
3611,616,Credit
6050,638,Debit
2068,638,Debit
3394,638,Debit
4445,638,Credit
914,638,Debit
1966,1366,Debit
315,1366,Credit
2374,1366,Debit
2974,443,Debit
6111,336,Debit
679,611,Debit
2364,973,Debit
5716,973,Debit
5706,973,Debit
3833,973,Credit
680,632,Debit
3898,1918,Debit
1967,1827,Debit
3959,1827,Debit
5246,1827,Debit
4546,1827,Credit
3395,1827,Credit
5727,1827,Debit
681,70,Debit
4464,672,Debit
3396,672,Debit
915,672,Debit
5001,672,Debit
5345,1461,Credit
2668,1461,Debit
2886,1461,Credit
4535,1461,Debit
2090,1461,Debit
103,1461,Debit
916,510,Credit
917,510,Debit
5638,256,Credit
3989,256,Debit (Prepaid)
6089,256,Credit
2850,256,Credit
147,256,Credit
1276,256,Debit
1968,1410,Debit
1720,574,Credit
435,574,Credit
1721,574,Debit (Prepaid)
1722,574,Credit
6015,1837,Debit
259,1837,Debit
5275,1837,Debit (Prepaid)
2256,1837,Debit
5307,1974,Credit
278,1974,Debit
2257,1974,Debit
1723,30,Debit
1429,1270,Credit
4313,1270,Debit
222,1815,Credit
4582,1815,Debit (Prepaid)
4371,1815,Debit (Prepaid)
2035,1815,Debit
682,805,Debit
918,805,Debit
3233,464,Credit
1724,1042,Debit (Prepaid)
2170,1579,Credit
11,1579,Debit
4163,1579,Debit
3976,1579,Credit
3830,1579,Debit
683,830,Credit
3899,830,Debit
4678,465,Credit
2433,465,Debit
4879,1954,Credit
2387,1954,Debit
316,1954,Debit
4749,959,Debit (Prepaid)
1231,959,Debit (Prepaid)
5693,1049,Debit
2816,1049,Credit
5823,1049,Debit
5553,1049,Debit
1310,1049,Credit
4265,1049,Debit
684,1925,Credit
685,1925,Credit
3940,1088,Credit
4574,1088,Credit
6095,1088,Debit
4106,14,Credit
2076,14,Credit
2164,14,Debit
5159,14,Debit (Prepaid)
3082,14,Debit
4266,162,Debit
5938,162,Debit
5694,162,Debit
2240,162,Credit
3569,162,Credit
5371,1692,Debit
5618,1692,Debit
3646,1692,Debit
5838,380,Credit
3538,380,Credit
4219,141,Debit
3028,141,Credit
5514,141,Credit
4073,141,Credit
2952,141,Debit
3941,1348,Debit
3086,1348,Credit
2669,1348,Debit
4042,1348,Debit
4137,1348,Debit
4982,1348,Credit
6137,1256,Debit
5160,1256,Credit
236,1256,Debit (Prepaid)
6116,1256,Credit
1969,1690,Debit
686,1690,Debit
5717,169,Debit
5655,169,Debit (Prepaid)
3256,169,Debit
2317,169,Debit
4220,1955,Debit (Prepaid)
4184,1955,Debit
5712,1807,Debit
4123,1807,Debit
2823,1807,Credit
165,1807,Debit (Prepaid)
2837,1807,Credit
5875,102,Debit
3816,257,Debit
4386,257,Credit
5127,257,Debit (Prepaid)
104,257,Debit
687,911,Credit
2748,987,Debit (Prepaid)
4146,987,Debit
5090,987,Debit
373,987,Debit
919,101,Credit
237,1141,Debit
3817,1141,Credit
3624,1141,Debit
3269,1141,Credit
5224,1141,Debit
1277,1682,Credit
2517,1682,Credit
3407,1682,Debit
238,1682,Credit
3408,1682,Credit
920,481,Credit
688,978,Debit
689,1550,Debit
1725,1550,Credit
690,1550,Debit
1970,1162,Debit
1454,1162,Credit
2365,172,Debit
3458,172,Debit
1232,172,Debit
31,892,Debit
5656,315,Debit (Prepaid)
1726,315,Debit
3121,315,Debit
3246,1739,Debit (Prepaid)
1727,836,Debit
2413,39,Debit
2039,39,Credit
413,155,Credit
279,155,Credit
239,155,Debit
2281,155,Debit
3111,155,Debit
5793,155,Debit (Prepaid)
2026,1305,Debit
1260,1305,Debit
2229,1305,Credit
3409,1504,Debit
3486,1504,Credit
5373,1504,Debit
4963,1504,Credit
3977,1504,Debit
4119,1105,Debit
2036,1105,Debit
218,1105,Debit
691,1761,Debit
1971,1761,Credit
1728,1761,Debit
1729,215,Debit
1430,215,Credit
1325,948,Debit
3083,948,Credit
1265,948,Credit
5695,948,Debit
3376,948,Credit
1455,862,Credit
921,862,Debit
3167,862,Credit
5103,1514,Credit
3325,1514,Credit
78,1514,Debit
4679,1514,Debit (Prepaid)
4334,1514,Credit
2390,1698,Credit
922,1698,Credit
5639,1698,Debit
436,1316,Credit
692,1316,Debit
330,1316,Credit
1972,1316,Debit
1730,1316,Debit
693,1831,Debit
437,1831,Credit
2293,889,Credit
4522,526,Debit (Prepaid)
5204,526,Debit
5917,526,Debit
2091,526,Debit
5500,526,Debit (Prepaid)
5091,231,Debit (Prepaid)
4221,231,Debit
5718,231,Debit
2474,231,Credit
414,231,Credit
5255,910,Debit
1431,910,Credit
3918,876,Debit
5773,876,Debit
5342,1509,Debit (Prepaid)
2352,1509,Debit
1347,1509,Debit
5276,1509,Debit
3685,1509,Credit
5696,1422,Debit
4983,1422,Credit
3212,1422,Debit
5515,1422,Debit
923,1400,Credit
415,1400,Credit
3796,492,Debit
1002,1516,Debit
3960,1516,Debit
5973,1649,Debit
4410,1649,Credit
3697,1649,Debit (Prepaid)
1432,1573,Credit
3326,583,Debit
343,583,Credit
3238,1811,Debit
291,1811,Debit
3355,1811,Debit
4894,1811,Credit
2165,1811,Debit (Prepaid)
331,1811,Debit (Prepaid)
3978,1811,Debit
3141,1811,Debit
202,1054,Debit
3860,1054,Debit
924,1054,Credit
5921,1678,Credit
3435,1678,Debit
4680,1678,Debit
1731,333,Debit
5311,1412,Debit
5687,1412,Debit
3067,1412,Credit
3942,1412,Debit (Prepaid)
3436,1412,Debit
3715,177,Debit
2681,177,Credit
1152,177,Debit
3653,177,Debit
694,390,Credit
695,390,Debit (Prepaid)
3539,1577,Credit
3437,1577,Debit
3504,1577,Debit
2394,1577,Debit
4090,1609,Debit
4681,1609,Debit
5992,1609,Credit
3510,1609,Credit
2353,1762,Credit
3410,917,Debit
2887,917,Debit
5068,917,Debit
2652,1717,Debit
6122,1717,Debit
1383,1717,Debit
363,1717,Debit
3029,1355,Debit
3068,1355,Debit
166,1668,Debit
4185,1668,Debit
4893,1668,Debit
4440,1668,Debit
4803,1668,Credit
1153,1668,Debit (Prepaid)
5260,1293,Debit
696,1293,Debit
925,1597,Debit
926,1597,Credit
697,1597,Debit
927,202,Credit
1973,493,Debit
1261,361,Credit
5839,361,Debit
4703,361,Debit (Prepaid)
5055,361,Debit
260,1659,Debit
3438,1659,Debit
185,1659,Credit
5056,1659,Debit
959,1659,Debit
3540,1659,Credit
1974,289,Credit
698,289,Debit
148,737,Debit
6144,737,Credit
5013,1733,Debit
6016,278,Debit
2518,278,Credit
3919,278,Credit
6123,278,Debit
5619,278,Credit
699,618,Debit (Prepaid)
2282,618,Debit
4372,618,Debit
3411,618,Debit
2937,753,Debit (Prepaid)
1311,753,Credit
5644,753,Credit
5697,489,Debit (Prepaid)
5069,489,Debit
4233,489,Credit
4051,489,Credit
2991,90,Debit
1100,90,Debit
1233,90,Debit (Prepaid)
4682,1264,Debit
1732,1264,Debit
1975,18,Debit (Prepaid)
118,376,Credit
1262,376,Debit
4704,376,Debit
325,376,Credit
5576,579,Debit
2197,218,Debit
167,218,Credit
2846,218,Debit
240,218,Debit
4091,218,Debit
6017,218,Credit
4465,218,Debit
1976,1320,Debit
4859,42,Debit
2824,42,Credit
2742,42,Credit
4592,1170,Credit
4353,1170,Debit
2573,1531,Credit
928,1275,Credit
1977,1275,Debit
4092,26,Credit
4868,1937,Credit
3,1937,Credit
4193,1937,Debit (Prepaid)
1186,1937,Debit
3327,1937,Debit
3030,1177,Credit
4164,1177,Credit
4860,1177,Debit
4016,1177,Debit (Prepaid)
3529,1032,Debit (Prepaid)
1056,1032,Debit
3961,397,Debit
3179,397,Debit
2574,397,Debit
2543,566,Credit
3122,566,Debit (Prepaid)
3439,566,Credit
4547,566,Credit
5577,566,Credit
3247,1581,Credit
2519,1581,Debit
5541,1581,Debit
5374,1581,Credit
5840,1581,Credit
5666,1332,Debit
2406,1332,Debit
4880,1332,Debit
2166,1648,Debit
2624,1648,Debit
5388,1648,Debit
1187,1648,Debit
5282,1648,Credit
4787,17,Debit
4962,17,Credit
2520,349,Credit
4314,349,Debit
4843,1200,Credit
3505,228,Credit
4545,484,Debit
5794,484,Debit
3662,484,Credit
1733,1099,Credit
3196,1480,Credit
1188,1449,Debit (Prepaid)
241,1449,Debit
1003,1449,Debit
5707,1417,Debit
2975,1417,Credit
3397,1417,Debit
1234,1417,Debit (Prepaid)
3920,1417,Debit
280,267,Debit
326,267,Debit
4411,267,Debit
5389,373,Debit
4750,373,Debit
261,373,Debit
2817,373,Debit
2283,1772,Debit
5918,1772,Credit
56,1772,Debit (Prepaid)
5657,1772,Debit
1978,1418,Credit
4516,1774,Debit
2003,1774,Credit
5578,1774,Debit
5939,1774,Credit
2407,964,Debit
2593,964,Debit
2811,964,Debit
294,964,Credit
4885,72,Credit
1734,6,Credit
2366,1527,Credit
203,1433,Debit
4485,1433,Credit
5841,1433,Debit
2544,1785,Debit
2153,1785,Debit
2037,1785,Debit
4079,1476,Debit
3553,1476,Debit
264,1476,Credit
3990,455,Debit
4064,455,Debit
348,455,Debit (Prepaid)
1433,1553,Credit
929,1553,Credit
930,532,Debit
3142,532,Debit
931,532,Debit
292,532,Debit
57,1092,Debit
1456,1092,Credit
1979,1819,Debit
1735,1819,Debit
3834,528,Credit
25,528,Debit
5161,528,Debit (Prepaid)
3150,328,Debit
1263,328,Credit
4186,328,Debit (Prepaid)
364,1282,Debit
4815,1282,Debit
4945,783,Debit
105,783,Credit
5795,783,Credit
1434,1325,Credit
1435,1325,Credit
1980,687,Debit
2266,1693,Credit
5940,1693,Debit
932,1542,Debit
2906,1542,Debit (Prepaid)
4829,36,Debit
1736,36,Debit
2611,360,Debit
2719,360,Debit
4441,360,Debit
3592,360,Debit
700,555,Debit (Prepaid)
1981,136,Debit
701,136,Debit
